uid,consent,SII_1,SII_1_other,SII_1_reason,Date,Sow_date,SII_3_1,SII_3_2,SII_4_1,SII_4_2,SII_5,SII_6_1_UREA,SII_6_2_UREA,SII_6_3_UREA,SII_6_4_UREA,SII_7_1_UREA,SII_7_2_UREA,SII_7_3_UREA,SII_6_1_DAP,SII_6_2_DAP,SII_6_3_DAP,SII_6_4_DAP,SII_7_1_DAP,SII_7_2_DAP,SII_7_3_DAP,SII_6_1_MOP,SII_6_2_MOP,SII_6_3_MOP,SII_6_4_MOP,SII_7_1_MOP,SII_7_2_MOP,SII_7_3_MOP,SII_6_1_ZINC,SII_6_2_ZINC,SII_6_3_ZINC,SII_6_4_ZINC,SII_7_1_ZINC,SII_7_2_ZINC,SII_7_3_ZINC,SII_6_1_NPK_202020,SII_6_2_NPK_202020,SII_6_3_NPK_202020,SII_6_4_NPK_202020,SII_7_1_NPK_202020,SII_7_2_NPK_202020,SII_7_3_NPK_202020,SII_6_1_NPK_20200,SII_6_2_NPK_20200,SII_6_3_NPK_20200,SII_6_4_NPK_20200,SII_7_1_NPK_20200,SII_7_2_NPK_20200,SII_7_3_NPK_20200,SII_6_1_NPK_123216,SII_6_2_NPK_123216,SII_6_3_NPK_123216,SII_6_4_NPK_123216,SII_7_1_NPK_123216,SII_7_2_NPK_123216,SII_7_3_NPK_123216,FKT_1,FKT_2,FKT_3
B03V38F1117,Yes,Sowing,,,2018-08-09,2018-06-20,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V38F1123,Yes,Sowing,,,2018-08-17,2018-07-03,9.0,Bigha,1,Surface Irrigation,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V38F1127,Yes,Sowing,,,2018-08-16,2018-07-17,10.0,Bigha,0,,1,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI BAROBAR J CHHE VARSAD VAGAR SU KARVANU..
B03V38F1128,Yes,Sowing,,,2018-08-18,2018-06-19,10.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B03V38F1130,Yes,Sowing,,,2018-08-16,2018-07-02,8.0,Bigha,0,,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,NA
B03V38F1132,Yes,Sowing,,,2018-08-10,2018-07-06,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,COMPLETE J CHHE MAHITI.
B03V38F1133,Yes,Sowing,,,2018-08-18,2018-06-19,12.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,Yes,Somewhat useful,
B03V38F1134,Yes,No sowing,,KAPAS BAGDI JAYE CHHE BOV AETLE MAGFALI NU VAVETAR KARIYU CHHE,2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V38F1135,Yes,Sowing,,,2018-08-16,2018-07-02,8.0,Bigha,1,Rainfall,1,No,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V38F1136,Yes,Sowing,,,2018-08-18,2018-06-19,9.0,Bigha,1,Dam,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Not useful,07966212621 VALA NUMBER MA PHONE AVE TO CUT THAI JAY CHHE ANE PHONE LGAVE TOPN CUT THAI JAY CHHE JETHI MAHITI MALTI NATHI
B03V38F1139,Yes,Sowing,,,2018-08-10,2018-07-11,8.0,Bigha,1,Underground water,1,No,,,,,,,Yes,120,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,
B03V38F1141,Yes,Sowing,,,2018-08-17,2018-07-18,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V38F1143,Yes,Sowing,,,2018-08-07,2018-07-08,5.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,1.5,Bag,50 Kilogram,Yes,,,Yes,Very useful,
B03V38F1145,Yes,Sowing,,,2018-08-07,2018-07-08,2.0,Bigha,1,Underground water,1,Yes,1,Bag,50 Kilogram,Yes,,,Yes,20,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,DAWA MAHITI   MAHITI MANE TO
B03V39F1146,Yes,Sowing,,,2018-08-18,2018-07-09,7.0,Bigha,0,,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1148,Yes,Sowing,,,2018-08-09,2018-07-15,7.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1149,Yes,Sowing,,,2018-08-08,2018-07-19,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,NA
B03V39F1150,Yes,Sowing,,,2018-08-17,2018-07-13,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1151,Yes,Sowing,,,2018-08-20,2018-07-21,7.5,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1152,Yes,Sowing,,,2018-08-07,2018-07-08,5.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,Yes,2,Bag,45 Kilogram,Yes,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI READY J CHHE.
B03V39F1153,Yes,Sowing,,,2018-08-17,2018-07-03,5.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1.5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,KASAT MA NAHI MOKHIK MAHITI AAPE TO SARU
B03V39F1154,Yes,Sowing,,,2018-08-08,2018-07-14,3.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,SEVA BAHU J SARI CHE UPYOGI CHE
B03V39F1155,Yes,Sowing,,,2018-08-07,2018-06-23,6.75,Acre,1,Dam,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1156,Yes,Crop failure,KAPAS NO PAK 2 VAR KARIYO NE BALI GAYO CHHE.,,2018-08-08,2018-07-24,5.0,Bigha,0,,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,VARSHAAD THAY TO KAIK UPAGOY KARIYE MAHITI TO KHUB SARAS J CHHE.
B03V39F1157,Yes,Sowing,,,2018-08-08,2018-07-09,5.0,Bigha,1,Underground water,1,No,,,,,,,Yes,0.75,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B03V39F1160,Yes,Sowing,,,2018-08-20,2018-06-16,4.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SEVA PHONE MA JATI NATHI
B03V39F1161,Yes,Sowing,,,2018-08-10,2018-07-11,4.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI CHE
B03V39F1163,Yes,Sowing,,,2018-08-09,2018-07-18,5.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B03V39F1164,Yes,No sowing,,VARSAD MODO THAYO MATE NATHI VAVYO ANE MAGFADI VAVE LI CHE,2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B03V39F1165,Yes,Sowing,,,2018-08-07,2018-07-08,2.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B03V39F1167,Yes,Sowing,,,2018-08-08,2018-06-24,6.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,PAYA NA KHATAR MA PIYAT NA HOY TO KHATAR NAKHIYE TO FAYIDO THAY KE NAI
B03V39F1169,Yes,Sowing,,,2018-08-17,2018-07-18,7.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1170,Yes,Sowing,,,2018-08-09,2018-06-25,1.5,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1171,Yes,Sowing,,,2018-08-07,2018-07-08,10.0,Bigha,1,Dam,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B03V39F1172,Yes,Sowing,,,2018-08-18,2018-06-19,17.5,Bigha,1,Underground water,1,Yes,2,Bag,50 Kilogram,No,17.5,Bigha,Yes,3,Bag,50 Kilogram,No,17.5,Bigha,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1173,Yes,Sowing,,,2018-08-20,2018-07-21,5.0,Bigha,0,,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,MAGFALI NI BI MAHITI JOIYE CHHIYE..
B03V39F1174,Yes,No sowing,,PAK FARBADAL KARVA MATE A VAKHATE GROUNDNUT VAVI CHE,2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1175,Yes,Sowing,,,2018-08-09,2018-06-25,6.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B03V39F1177,Yes,Sowing,,,2018-08-20,2018-07-06,4.0,Bigha,0,,1,No,,,,,,,Yes,1.5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B04V43F1221,Yes,Sowing,,,2018-08-09,2018-07-15,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1223,No,,,,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1224,Yes,Sowing,,,2018-08-09,2018-07-15,20.0,Bigha,1,Underground water,1,Yes,18,Kilo,,Yes,,,Yes,8,Kilo,,Yes,,,Yes,6,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1225,Yes,Sowing,,,2018-08-17,2018-07-18,2.0,Bigha,1,Rainfall,1,Yes,25,Kilo,,Yes,,,Yes,25,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1227,Yes,Sowing,,,2018-08-17,2018-07-03,2.5,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1229,Yes,Sowing,,,2018-08-09,2018-07-10,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Not useful,LAL EYALO NI VADHARE KAIK NAVI SARI MAHITI MALE TO SARU..HAJI AAPDI MAHITI NO UPAGOY NATHI MATE KHBR NAI K KETLI UPAYOGI CHHE
B04V43F1230,Yes,Sowing,,,2018-08-09,2018-07-10,20.0,Bigha,1,Underground water,1,No,,,,,,,Yes,6,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,
B04V43F1231,Yes,Sowing,,,2018-08-20,2018-07-16,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,BAROBAR J CHHE MAHITI/BADHI JAGIYA AEK SARKHO KAPAS NA HOY KOIK NE MOTO THAI GYO HOY KAPAS KOI NE NANO HOY TO AE MUJAB MAHITI MOKALO.
B04V43F1233,Yes,Sowing,,,2018-08-18,2018-06-19,2.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1234,Yes,Sowing,,,2018-08-09,2018-07-20,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very little use,
B04V43F1237,Yes,Sowing,,,2018-08-17,2018-07-03,6.0,Bigha,1,Underground water,1,Yes,75,Kilo,,Yes,,,Yes,75,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1238,Yes,Sowing,,,2018-08-09,2018-07-15,10.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,150,Kilo,,Yes,,,Yes,Very useful,
B04V43F1239,Yes,No sowing,,,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,REPORT NATHI MALIYO REPORT KYARE MALSE..
B04V43F1240,Yes,No sowing,,,2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1243,Yes,Sowing,,,2018-08-16,2018-06-17,10.0,Bigha,1,Underground water,1,Yes,1,Bag,50 Kilogram,Yes,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V43F1248,Yes,Sowing,,,2018-08-20,2018-07-21,2.5,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B04V44F1249,Yes,Sowing,,,2018-08-20,2018-07-16,4.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B04V44F1250,Yes,Sowing,,,2018-08-08,2018-06-24,1.0,Acre,1,Rainfall,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,2.5,Bag,50 Kilogram,No,2.5,Bigha,Yes,Very useful,
B04V44F1251,Yes,Sowing,,,2018-08-17,2018-06-23,2.5,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1253,Yes,Sowing,,,2018-08-08,2018-08-07,20.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B04V44F1254,Yes,Sowing,,,2018-08-09,2018-06-25,2.0,Acre,1,Underground water,1,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,J CHE AE BAROBAR J MAHITI AAVE CHHE.
B04V44F1259,Yes,Sowing,,,2018-08-18,2018-05-20,1.5,Acre,1,Rainfall,1,Yes,27,Kilo,,Yes,,,Yes,40,Kilo,,Yes,,,Yes,45,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,AAPDI MAHITI SARI CHHE/PELA NA KAPAS PAK KARTA ATEYAR NA KAPAS NO PAK BHU J SARO CHHE..AA REPORT MUJAB KARIYU CHHE.
B04V44F1260,Yes,No sowing,,,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1261,Yes,Sowing,,,2018-08-07,2018-06-23,4.0,Acre,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,REPORT NATHI MALIYO AETLE REPORT JOIAE CHHE
B04V44F1263,Yes,No sowing,,,2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very little use,NA
B04V44F1264,Yes,Sowing,,,2018-08-17,2018-06-18,7.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1265,Yes,No sowing,,,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1266,Yes,Sowing,,,2018-08-07,2018-06-23,15.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,NA
B04V44F1267,Yes,Sowing,,,2018-08-20,2018-06-21,3.0,Bigha,1,Underground water,1,Yes,2.5,Bag,50 Kilogram,Yes,,,Yes,1.5,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1268,Yes,Sowing,,,2018-08-07,2018-06-26,19.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,GAM MA GHANA EVA KHEDUT CHHE JEMNA KHETAR MA PURTU UTPADAN NATHI THATU TO TAME EVA KHEDUTO NE PAN MARGDARSAN AAPO ANE AMARA BIJA PLOT NI JAMIN CHAKAS NI KARI NE EMNI PAN MAHITI AAPO EVI BHALAMAN CHHE
B04V44F1271,Yes,Sowing,,,2018-08-07,2018-07-13,7.0,Acre,1,Underground water,1,Yes,2,Bag,50 Kilogram,Yes,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V44F1273,Yes,Sowing,,,2018-08-20,2018-07-06,15.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1275,Yes,Sowing,,,2018-08-10,2018-07-11,2.5,Bigha,0,,1,Yes,1,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,NA
B04V45F1276,Yes,Sowing,,,2018-08-08,2018-05-30,6.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B04V45F1277,Yes,Sowing,,,2018-08-17,2018-05-29,3.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1281,Yes,Sowing,,,2018-08-16,2018-07-17,12.0,Bigha,1,Underground water,1,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1284,Yes,Sowing,,,2018-08-09,2018-07-10,6.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1287,Yes,Sowing,,,2018-08-16,2018-07-07,4.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,
B04V45F1289,Yes,Sowing,,,2018-08-07,2018-07-13,20.0,Bigha,1,Rainfall,1,Yes,6,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1290,Yes,Sowing,,,2018-08-09,2018-06-25,2.0,Bigha,1,Underground water,1,Yes,25,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1293,Yes,Sowing,,,2018-08-17,2018-07-03,2.0,Acre,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1294,Yes,Sowing,,,2018-08-17,2018-06-18,5.0,Bigha,0,,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,AAPDI MAHITI MUJAB UPAGOY KARIYO CHHE PAN VARSAD NATHI TO SU KARVU..
B04V45F1295,Yes,Sowing,,,2018-08-09,2018-06-25,5.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1296,Yes,Sowing,,,2018-08-16,2018-07-02,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1298,Yes,Sowing,,,2018-08-09,2018-07-10,1.5,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI DHIME DHIME BOLE TO VADHARE SAMAJ PADE
B04V45F1299,Yes,Sowing,,,2018-08-07,2018-06-23,15.0,Bigha,1,Underground water,1,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1300,Yes,Crop failure,KAPAS NO PAK SUKAI GYO TO,,2018-08-09,2018-06-10,5.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V45F1301,Yes,Sowing,,,2018-08-20,2018-07-21,4.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B04V45F1303,Yes,Sowing,,,2018-08-18,2018-07-19,5.0,Bigha,1,Underground water,1,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B04V46F1310,Yes,Sowing,,,2018-08-09,2018-06-25,4.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1311,Yes,Sowing,,,2018-08-07,2018-06-23,4.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1312,Yes,Sowing,,,2018-08-16,2018-06-17,1.0,Acre,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,NA
B04V46F1313,Yes,Sowing,,,2018-08-20,2018-07-06,3.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,BARABAR CHE MATHITI
B04V46F1314,Yes,Sowing,,,2018-08-20,2018-07-31,2.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1316,Yes,Sowing,,,2018-08-08,2018-06-24,12.0,Bigha,1,Underground water,1,No,,,,,,,Yes,5,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1317,Yes,Sowing,,,2018-08-20,2018-06-21,1.0,Acre,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B04V46F1321,Yes,Sowing,,,2018-08-17,2018-07-03,1.5,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1322,Yes,Sowing,,,2018-08-18,2018-06-29,8.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1323,Yes,Sowing,,,2018-08-07,2018-07-13,3.0,Bigha,1,Underground water,1,Yes,1,Bag,45 Kilogram,No,3,Bigha,Yes,0.5,Bag,50 Kilogram,No,3,Acre,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B04V46F1324,Yes,Sowing,,,2018-08-16,2018-07-02,10.0,Bigha,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B04V46F1326,Yes,Sowing,,,2018-08-17,2018-06-18,5.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
