uid,reject_why,consent,consent_no,cultivated_cotton,reported_area_bigha,reported_cotton_area,irrigation_el,harvested_cotton,number_harvests,yield_kg,nonsurveyed_plots,harv_nsplot,harv_all_nsplot_kg,aplots_count,harv_aplot,harv_all_aplot_kg,harv_total_kg,selling_cotton,cotton_sales,cotton_sold_kg,unsold_cotton,storage_locations,storage_own_house,storage_own_godown,storage_neighbor_godown,storage_market_warehouse,storage_other,storage_dk,other_storage_location,planned_sale_time_1,planned_sale_time_2,planned_sale_time_3,planned_sale_time_4,cotton_stored_kg,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6_1,knowledge_6_2,knowledge_6_3,knowledge_6_4,knowledge_6_5,knowledge_6_1_1,knowledge_6_2_1,knowledge_6_3_1,knowledge_6_4_1,knowledge_6_5_1,knowledge_7_1,knowledge_7_2,knowledge_7_3,knowledge_7_4,knowledge_7_5,knowledge_7_6,knowledge_7_7,knowledge_7_8,knowledge_7_9,knowledge_7_10,info_tv,info_mobile_phone,info_gov_extension,info_ngo,info_farmers,info_agro_shops,info_traders,info_radio,info_krushi_mela,info_newspaper,info_other,other_info_source,trust_tv,trust_mobile_phone,trust_gov_extension,trust_ngo,trust_farmers,trust_agro_shops,trust_traders,trust_radio,trust_krushi_mela,trust_newspaper,trust_other,primary_info_source,other_primary_source,phone_info_sources,phone_info_kt,phone_info_iffco_kisaan,phone_info_reliance_foundation,phone_info_local_kvk,phone_info_dk,phone_info_other,other_phone_info,call_frequency,days_called,phone_service_start,willingness_to_experiment,experimented_2018,experiments_2018,expriment_bore_well,expriment_new_fertilizer,experiment_fert_quantity,experiment_pesticide,experiment_machinery,experiment_intercropping,experiment_seed_variety,experiment_drip_irrigation,experiment_organic,experiment_land_prep,experiment_new_crop,experiment_fencing,experiment_other,experiment_dk,experiment_refuse,other_experiment,exp_reason,exp_reason_observation,exp_reason_gov,exp_reason_subsidy,exp_reason_rec,exp_reason_info_source,exp_reason_self,exp_reason_other,exp_reason_dk,exp_reason_refuse,other_exp_reason,starttime,total_sale_revenue,expected_storage_revenue,total_sold_stored,mapped_surveyed_plot,consent_mapping,cotton_partial,mapping_complete,form_merge
B04V43F1238,,Yes,,Yes,,10.0,No,Yes,2.0,800.0,1.0,No,0.0,,No,0.0,800.0,Yes,2.0,800.0,No,,,,,,,,,,,,,0.0,Potash,NPK grade fertilizer,,,,Yes,Yes,Yes,Yes,Yes,30 days after sowing,at the time of sowing with Basal fertilizers,multiple times through the season,,30 days after sowing,Yes,Yes,Yes,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,30 days after sowing,,,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,,very high,very high,,very high,very high,,,,very high,very high,,NGO,,.d,No,No,No,No,Yes,No,,More than once a week,2 3,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.0,,800.0,Yes,Yes,No,Yes,matched (3)
B04V43F1239,,Yes,,No,,,,,,,1.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,NPK grade fertilizer,,,,,,No,No,No,,,,,,,,No,No,No,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,.,,,,,medium,high,,,,,,,Potani rite j,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B04V43F1240,,Yes,,Yes,,9.0,Yes,Yes,2.0,2740.0,0.0,No,0.0,,No,0.0,2740.0,Yes,2.0,2740.0,No,,,,,,,,,,,,,0.0,,NPK grade fertilizer,DAP,,Sulphur fertilizer,Yes,Yes,Yes,Yes,Yes,,30 days after sowing,,,,Yes,Yes,Yes,Yes,Yes,,30 days after sowing,,,,No,Yes,No,No,No,Yes,No,No,No,No,No,,,very high,,,,low,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.0,,2740.0,Yes,Yes,Yes,Yes,matched (3)
B04V43F1243,,Yes,,Yes,7.5,7.5,Yes,Yes,3.0,3000.0,2.0,Yes,1000.0,,No,0.0,4000.0,Yes,1.0,4000.0,No,,,,,,,,,,,,,0.0,Nitrogen,NPK grade fertilizer,DAP,,Sulphur fertilizer,No,Yes,No,No,No,,30 days after sowing,,,,,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,.,very low,very high,medium,,very high,very high,,,medium,very high,,,Potani rite j,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,3 .o,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Riport na adhare khatar nakhyu,5,No,No,No,No,Yes,No,No,No,No,,,1135.0,,4000.0,Yes,Yes,No,Yes,matched (3)
B04V43F1248,,Yes,,Yes,1.0,1.0,Yes,Yes,2.0,240.0,0.0,No,0.0,,No,0.0,240.0,Yes,1.0,240.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,Yes,,No,No,,,,,,,,,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,low,very high,,,,,,,Potani rite j. ..pak ne adhare,.d,No,No,No,No,Yes,No,,Once a week,4,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,,240.0,Yes,Yes,No,Yes,matched (3)
B04V44F1249,,Yes,,Yes,,4.5,No,Yes,2.0,230.0,2.0,No,0.0,,No,0.0,230.0,Yes,2.0,230.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,medium,,,very high,,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,Once a week,.d,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.0,,230.0,Yes,Yes,No,Yes,matched (3)
B04V44F1251,,Yes,,Yes,9.5,3.0,Yes,Yes,3.0,230.0,2.0,Yes,840.0,,No,0.0,1070.0,Yes,3.0,1040.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,Yes,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,very high,,,low,medium,,,very high,,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.0,,1040.0,Yes,Yes,Yes,Yes,matched (3)
B04V44F1253,,Yes,,Yes,,8.5,Yes,Yes,3.0,1700.0,1.0,No,0.0,,No,0.0,1700.0,Yes,1.0,1700.0,No,,,,,,,,,,,,,0.0,,NPK grade fertilizer,DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,,Yes,No,No,No,No,30 days after sowing,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,low,,,medium,medium,,,,,,,Potej,.d,No,No,No,No,Yes,No,,Once a month,.d,Since June /Sowing cotton 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,1700.0,Yes,Yes,No,Yes,matched (3)
B04V44F1254,,Yes,,Yes,10.0,5.0,Yes,Yes,2.0,2600.0,3.0,Yes,600.0,,No,0.0,3200.0,Yes,1.0,200.0,Yes,1,Yes,No,No,No,No,No,,April,,,,3000.0,Nitrogen,NPK grade fertilizer,DAP,,,Yes,Yes,Yes,,,30 days after sowing,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,,high,high,,,medium,high,,,,medium,,,Potani rite j,.d,No,No,No,No,Yes,No,,More than once a week,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,2 3 .o,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Riport na adhare khatar nakhyu,5 .o,No,No,No,No,Yes,No,Yes,No,No,Riport na adhare,,1000.0,1400.0,3200.0,Yes,Yes,No,Yes,matched (3)
B04V44F1259,,Yes,,Yes,9.0,6.0,Yes,Yes,2.0,820.0,1.0,No,0.0,,No,0.0,820.0,Yes,2.0,820.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,high,,,low,high,,,medium,,,,Ripot na aadhare,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,2 3 .o,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Ripot na aadhare,5 .o,No,No,No,No,Yes,No,Yes,No,No,Ripot,,2055.0,,820.0,Yes,Yes,Yes,Yes,matched (3)
B04V44F1260,,Yes,,Yes,,5.0,No,No,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,very high,very high,,,,,,other farmers,,,,,,,,,,,,,would try it immediately,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Vepari na adhare,,,,,Yes,Yes,No,Yes,matched (3)
B04V44F1261,,Yes,,Yes,5.0,4.5,Yes,Yes,2.0,960.0,0.0,No,0.0,1.0,Yes,500.0,1460.0,Yes,2.0,1460.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,Yes,No,,,medium,,,,,,,,high,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,,1460.0,Yes,Yes,Yes,Yes,matched (3)
B04V44F1263,,Yes,,No,,,,,,,5.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,medium,very high,,,,,,,My self,,,,,,,,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B04V44F1264,,Yes,,Yes,,7.0,Yes,Yes,3.0,2000.0,1.0,No,0.0,,No,0.0,2000.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,February,,,,2000.0,Nitrogen,,,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,,,medium,,,medium,medium,,medium,,,,,Anubhav thi,.d,No,No,No,No,Yes,No,,Once every few months,8,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2000.0,Yes,Yes,Yes,Yes,matched (3)
B04V44F1265,,Yes,,No,,,,,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,DAP,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,high,low,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B04V44F1266,,Yes,,Yes,15.0,7.5,Yes,Yes,2.0,600.0,1.0,No,0.0,,No,0.0,600.0,Yes,1.0,600.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),DAP,,,No,Yes,No,No,No,,30 days after sowing,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,,medium,very high,low,,high,low,,,,very high,,mobile phone based information,,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,600.0,Yes,Yes,Yes,Yes,matched (3)
B04V44F1267,,Yes,,Yes,5.0,5.0,Yes,Yes,3.0,800.0,0.0,No,0.0,,No,0.0,800.0,Yes,3.0,800.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,very high,,,high,high,,,,,,,Potani rite j,.d,No,No,No,No,Yes,No,,Once a week,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,3 .o,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Riport na adhare khatar nakhyu,5 .o,No,No,No,No,Yes,No,Yes,No,No,Riport na adhare,,3150.0,,800.0,Yes,Yes,No,Yes,matched (3)
B04V44F1268,,Yes,,Yes,,19.0,Yes,Yes,2.0,6000.0,1.0,No,0.0,1.0,Yes,1500.0,7500.0,Yes,3.0,7500.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,Yes,Yes,Yes,30 days after sowing,30 days after sowing,at the time of sowing with Basal fertilizers,30 days after sowing,30 days after sowing,No,No,Yes,No,No,,,at the time of sowing with Basal fertilizers,,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,,,medium,very low,high,,medium,,,low,high,,mobile phone based information,,.d,No,No,No,No,Yes,No,,Twice a month,3,Before 2018,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,5 6,No,No,No,No,Yes,Yes,No,No,No,,,3465.0,,7500.0,Yes,Yes,No,Yes,matched (3)
B04V44F1273,,Yes,,Yes,20.0,10.0,Yes,Yes,2.0,1000.0,1.0,Yes,1500.0,,No,0.0,2500.0,Yes,1.0,2500.0,No,,,,,,,,,,,,,0.0,,,DAP,,,Yes,Yes,Yes,Yes,Yes,30 days after sowing,30 days after sowing,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,,low,very high,,,medium,very low,,,,low,,mobile phone based information,,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,2500.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1275,,Yes,,Yes,15.0,14.0,No,Yes,1.0,200.0,2.0,No,0.0,,No,0.0,200.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,April,,,,200.0,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,No,No,No,No,No,No,No,No,No,No,No,.,,,,,,,,,,,,,Soyal heltha cad na aadhare,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,5,No,No,No,No,Yes,No,No,No,No,,,,1000.0,200.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1276,,Yes,,Yes,,6.0,Yes,Yes,2.0,1600.0,1.0,No,0.0,,No,0.0,1600.0,Yes,1.0,1600.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,medium,,,,,,none of these,,,,,,,,,,,,,would not try new practices or technology even after observing others,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.0,,1600.0,Yes,Yes,No,Yes,matched (3)
B04V45F1277,,Yes,,Yes,,2.5,No,Yes,1.0,120.0,0.0,No,0.0,,No,0.0,120.0,Yes,1.0,120.0,No,,,,,,,,,,,,,0.0,,DAP,20-20-20,,none,Yes,Yes,Yes,Yes,Yes,,,,,,No,,,No,No,,,,,,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,,,,,,medium,low,medium,,,high,,agro dealers,,,,,,,,,,,,,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,1100.0,,120.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1278,,Yes,,Yes,15.0,5.0,Yes,Yes,4.0,1200.0,1.0,Yes,240.0,,No,0.0,1440.0,Yes,3.0,,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very low,,,medium,medium,,,,,,,Pak na adhare. ..,.d,No,No,No,No,Yes,No,,Once a week,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.0,,,Yes,Yes,Yes,Yes,matched (3)
B04V45F1281,,Yes,,Yes,6.0,3.0,No,Yes,1.0,180.0,1.0,No,0.0,,No,0.0,180.0,Yes,1.0,180.0,No,,,,,,,,,,,,,0.0,,,20-20-20,,none,Yes,No,No,No,No,30 days after sowing,,,,,Yes,No,No,No,No,30 days after sowing,,,,,No,Yes,No,Yes,Yes,No,No,No,No,No,No,,,very high,,medium,high,,,,,,,,Potano anubhav,1 3,Yes,No,Yes,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,180.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1284,,Yes,,Yes,13.0,13.0,Yes,Yes,1.0,240.0,1.0,No,0.0,,No,0.0,240.0,Yes,1.0,240.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,,,Yes,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,.,,,,,high,medium,,,,,,other farmers,,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,240.0,Yes,Yes,No,Yes,matched (3)
B04V45F1287,,Yes,,Yes,5.0,5.0,Yes,Yes,2.0,1000.0,1.0,No,0.0,,No,0.0,1000.0,Yes,1.0,1000.0,No,,,,,,,,,,,,,0.0,,,20-20-20,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,Yes,No,No,No,No,No,,,low,,,,medium,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,1000.0,Yes,Yes,No,Yes,matched (3)
B04V45F1289,,Yes,,Yes,,10.0,Yes,Yes,2.0,220.0,1.0,Yes,435.0,,No,0.0,655.0,Yes,2.0,655.0,No,,,,,,,,,,,,,0.0,,,20-20-20,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,very high,,,,,,,Potani ritej,.d,No,No,No,No,Yes,No,,More than once a week,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,,655.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1290,,Yes,,Yes,,,Yes,Yes,1.0,160.0,1.0,Yes,100.0,,No,0.0,260.0,Yes,1.0,260.0,No,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,medium,,,medium,medium,,,,,,,Potej,.d,No,No,No,No,Yes,No,,Twice a month,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0,,260.0,Yes,Yes,No,Yes,matched (3)
B04V45F1291,,Yes,,Yes,,2.5,Yes,Yes,2.0,500.0,0.0,No,0.0,,No,0.0,500.0,Yes,1.0,500.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,very high,,,,,,,Potani rite j,.d,No,No,No,No,Yes,No,,Once a month,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0,,500.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1292,,Yes,,Yes,20.0,10.0,No,Yes,1.0,200.0,1.0,No,0.0,,No,0.0,200.0,Yes,1.0,20.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,high,low,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,More than once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,20.0,Yes,Yes,No,Yes,matched (3)
B04V45F1293,,Yes,,Yes,10.0,8.0,No,Yes,1.0,240.0,0.0,No,0.0,,No,0.0,240.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,April,,,,240.0,Nitrogen,,20-20-20,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,high,,,high,low,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,240.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1294,,Yes,,Yes,,,No,No,,,1.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,20-20-20,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,medium,high,,,,,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it immediately,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,,,,Yes,Yes,No,Yes,matched (3)
B04V45F1295,,Yes,,Yes,11.0,11.0,Yes,Yes,2.0,380.0,0.0,No,0.0,,No,0.0,380.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,March,,,,380.0,,,DAP,,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,.,,medium,,,high,very low,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,380.0,Yes,Yes,No,Yes,matched (3)
B04V45F1296,,Yes,,No,,,,,,,2.0,Yes,1000.0,,No,0.0,1000.0,Yes,1.0,1000.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,.,,low,,,high,medium,,,,,,,Myself,.d,No,No,No,No,Yes,No,,More than once a week,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,,1000.0,Yes,Yes,No,Yes,matched (3)
B04V45F1298,,Yes,,Yes,,2.0,Yes,Yes,3.0,400.0,0.0,No,0.0,,No,0.0,400.0,Yes,1.0,400.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,high,medium,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,,400.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1299,,Yes,,Yes,,7.0,No,Yes,1.0,280.0,1.0,Yes,1000.0,,No,0.0,1280.0,Yes,1.0,1280.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,,,medium,,,medium,medium,,medium,,medium,,other farmers,,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,1280.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1300,,Yes,,Yes,,10.0,Yes,Yes,2.0,100.0,1.0,No,0.0,,No,0.0,100.0,Yes,1.0,100.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,No,No,No,No,No,,,low,,,,low,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a month,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,,100.0,Yes,Yes,Yes,Yes,matched (3)
B04V45F1301,,Yes,,Yes,,3.0,Yes,Yes,2.0,400.0,2.0,No,0.0,,No,0.0,400.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,March,,,,400.0,Potash,DAP,DAP,,Sulphur fertilizer,Yes,Yes,Yes,Yes,Yes,,,,,,No,No,No,No,No,,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,medium,very low,medium,,,,,,,,agro dealers,,.d,No,No,No,No,Yes,No,,Twice a month,.d,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,400.0,Yes,Yes,No,Yes,matched (3)
B04V45F1303,,Yes,,Yes,,10.0,No,Yes,2.0,600.0,0.0,No,0.0,,No,0.0,600.0,Yes,1.0,600.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,low,,,high,,,,,,,,Myself,.d,No,No,No,No,Yes,No,,Once a month,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,,600.0,Yes,Yes,No,Yes,matched (3)
B04V46F1310,,Yes,,Yes,11.0,5.0,No,Yes,2.0,360.0,0.0,No,0.0,,No,0.0,360.0,Yes,1.0,360.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,medium,,,high,low,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,Once every few months,8,Since June /Sowing cotton 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0,,360.0,Yes,Yes,Yes,Yes,matched (3)
B04V46F1311,,Yes,,Yes,,2.05,No,Yes,2.0,700.0,1.0,Yes,360.0,,No,0.0,1060.0,Yes,1.0,1060.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,,Yes,,,No,,,,,,,Yes,No,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,,high,high,medium,,medium,high,,,,very high,,,Potani rite j,.d,No,No,No,No,Yes,No,,Twice a month,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,2 3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,5 6 .o,No,No,No,No,Yes,Yes,Yes,No,No,Report na adhare,,1035.0,,1060.0,Yes,Yes,Yes,Yes,matched (3)
